"model","resample","variables","n_variables"
"RLR","Fold04.Rep05","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Angina_pectoris, Current_daily_smoker, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Pain_in_chest, Increased_need_for_sleep, Changes_hard_to_describe, Changes_hard_to_describe.1, Fever",18
"RLR","Fold04.Rep06","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Pleural_fluid, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Changes_hard_to_describe, Fever",16
"RLR","Fold04.Rep07","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Emphysema, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Pain_in_neck, Less_will_to_do_things, Legs_do_not_support, Persistent_fatigue, Changes_hard_to_describe, Fever",17
"RLR","Fold04.Rep08","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, Angina_pectoris, Current_daily_smoker, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_in_chest, Increased_need_for_sleep, Do_not_enjoy_food, Feeling_chilly, Fever",16
"RLR","Fold04.Rep09","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Pain_in_neck, Increased_need_for_sleep, Changes_hard_to_describe, Changes_hard_to_describe.1, Fever",18
"RLR","Fold04.Rep10","Age, Living_alone, Cold_flu_pneumonia_last_2_y, Current_daily_smoker, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Changes_hard_to_describe, Feeling_chilly, Fever",12
"RLR","Fold05.Rep01","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Pleural_fluid, Current_daily_smoker, Less_Smoking, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_in_neck, Less_will_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Voice_changes_difficult_to_describe, Changes_hard_to_describe, Changes_hard_to_describe.1, Feeling_chilly, Fever",22
"RLR","Fold05.Rep02","Age, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Pleural_fluid, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Fever",11
"RLR","Fold05.Rep03","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, Emphysema, Pleural_fluid, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Pain_persists_worsens_changing_body_position, Pain_in_neck, Less_will_to_do_things, Changes_hard_to_describe, Changes_hard_to_describe.1, Feeling_chilly, Fever",21
"RLR","Fold05.Rep04","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Hard_to_get_air, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Fever",13
"RLR","Fold05.Rep05","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Pain_that_shifts_location, Increased_need_for_sleep, Fever",15
"RLR","Fold05.Rep06","Age, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Pleural_fluid, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Lumps_pieces_in_sputum, Pain_persists_worsens_when_breathing, Legs_do_not_support, Increased_need_for_sleep, Changes_hard_to_describe, Feeling_chilly, Fever",18
"RLR","Fold05.Rep07","Age, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, Pleural_fluid, Angina_pectoris, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Thick_consistency, Pain_in_chest, Legs_do_not_support, Increased_need_for_sleep, Changes_hard_to_describe, Fever",18
"RLR","Fold05.Rep08","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Changes_hard_to_describe, Changes_hard_to_describe.1, Fever",15
"RLR","Fold05.Rep09","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, Emphysema, Current_daily_smoker, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Persistent_fatigue, Changes_hard_to_describe, Feeling_chilly, Fever",17
"RLR","Fold05.Rep10","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Unlike_other_coughs, Increased_need_for_sleep, Changes_hard_to_describe.1, Fever",11
"RLR","Fold06.Rep01","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Pleural_fluid, Current_daily_smoker, Hard_to_get_air, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Pain_in_chest, Changes_hard_to_describe, Fever",17
"RLR","Fold06.Rep02","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Thick_consistency, Pain_persists_worsens_when_breathing, Pain_in_neck, Increased_need_for_sleep, Fever",13
"RLR","Fold06.Rep03","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Asthma, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Slight_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Pain_in_chest, Increased_need_for_sleep, Changes_hard_to_describe, Changes_hard_to_describe.1, Feeling_chilly, Fever",19
"RLR","Fold06.Rep04","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Gasp_for_air, Uneasiness_hard_to_describe, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Pain_in_chest, Changes_hard_to_describe, Fever",17
"RLR","Fold06.Rep05","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, Emphysema, Pleural_fluid, Current_daily_smoker, Gasp_for_air, Uneasiness_hard_to_describe, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Thick_mucus, Pain_persists_worsens_when_breathing, Pain_in_shoulder_blade, Legs_do_not_support, Increased_need_for_sleep, Changes_pitch_higher_lower, Changes_hard_to_describe, Changes_hard_to_describe.1, Fever",23
"RLR","Fold06.Rep06","Age, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Asthma, COPD, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Changes_hard_to_describe, Fever",14
"RLR","Fold06.Rep07","Age, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Less_Smoking, Gasp_for_air, Breathing_sound_whistling, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Persistent_fatigue, Changes_hard_to_describe, Changes_hard_to_describe.1, Fever",15
"RLR","Fold06.Rep08","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Pain_that_shifts_location, Increased_need_for_sleep, Changes_hard_to_describe, Fever",17
"RLR","Fold06.Rep09","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Asthma, Pleural_fluid, Angina_pectoris, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Thick_consistency, Pain_persists_worsens_when_breathing, Pain_in_chest, Legs_do_not_support, Increased_need_for_sleep, Changes_hard_to_describe, Difficult_sensing_smells, Fever",20
"RLR","Fold06.Rep10","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Current_daily_smoker, Feeling_pressure, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Blood_mixed_phlegm_expectorates, Pain_persists_worsens_when_breathing, Changes_hard_to_describe, Fever",14
"RLR","Fold07.Rep01","Age, Living_alone, Cold_flu_pneumonia_last_2_y, COPD, Current_daily_smoker, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Persistent_fatigue, Changes_hard_to_describe, Changes_hard_to_describe.1, Feeling_chilly, Fever",16
"RLR","Fold07.Rep02","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, Emphysema, Current_daily_smoker, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Persistent_fatigue, Changes_hard_to_describe, Changes_hard_to_describe.1, Fever",16
"RLR","Fold07.Rep03","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Emphysema, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Blood_mixed_phlegm_expectorates, Pain_persists_worsens_when_breathing, Legs_do_not_support, Increased_need_for_sleep, Do_not_enjoy_food, Changes_hard_to_describe, Fever",16
"RLR","Fold07.Rep04","Age, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Asthma, Current_daily_smoker, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Legs_do_not_support, Changes_hard_to_describe, Fever",14
"RLR","Fold07.Rep05","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Current_daily_smoker, Hard_to_get_air, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Pain_in_neck, Less_will_to_do_things, Changes_hard_to_describe, Difficult_sensing_smells, Chills, Feeling_chilly, Fever",19
"RLR","Fold07.Rep06","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Emphysema, Current_daily_smoker, Gasp_for_air, Thickness_in_throat, Uneasiness_hard_to_describe, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Changes_hard_to_describe, Feeling_chilly, Fever",17
"RLR","Fold07.Rep07","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, Emphysema, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Lumps_pieces_in_sputum, Thin_mucus, Pain_persists_worsens_when_breathing, Pain_that_shifts_location, Legs_do_not_support, Increased_need_for_sleep, Difficult_sensing_smells, Changes_hard_to_describe.1, Feeling_chilly, Fever",22
"RLR","Fold07.Rep08","Age, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Pain_in_neck, Increased_need_for_sleep, Persistent_fatigue, Loss_of_appetite, Changes_hard_to_describe, Difficult_sensing_smells, Fever",16
"RLR","Fold07.Rep09","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Pleural_fluid, Current_daily_smoker, Hard_to_get_air, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Pain_reduces_improves_when_changing_body_position, Pain_in_chest, Increased_need_for_sleep, Changes_hard_to_describe, Fever",18
"RLR","Fold07.Rep10","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Pleural_fluid, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Pain_in_neck, Increased_need_for_sleep, Changes_hard_to_describe, Feeling_chilly, Fever",15
"RLR","Fold08.Rep01","Age, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Pleural_fluid, Current_daily_smoker, Feeling_pressure, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Less_will_to_do_things, Increased_need_for_sleep, Loss_of_appetite, Changes_hard_to_describe.1, Fever, Calf_cramp",18
"RLR","Fold08.Rep02","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Increased_need_for_sleep, Changes_hard_to_describe, Fever",14
"RLR","Fold08.Rep03","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Current_daily_smoker, Less_Smoking, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Thick_consistency, Pain_persists_worsens_when_breathing, Changes_hard_to_describe, Fever",15
"RLR","Fold08.Rep04","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Blood_mixed_phlegm_expectorates, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Persistent_fatigue, Changes_hard_to_describe, Fever",18
"RLR","Fold08.Rep05","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Current_daily_smoker, Breathing_sound_whistling, Irritating_cough, Thick_consistency, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Changes_hard_to_describe, Feeling_chilly, Fever",13
"RLR","Fold08.Rep06","Age, Living_alone, Cold_flu_pneumonia_last_2_y, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Persistent_fatigue, Fever",12
"RLR","Fold08.Rep07","Age, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Current_daily_smoker, Hard_to_get_air, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Slight_cough, Pain_persists_worsens_when_breathing, Pain_in_neck, Increased_need_for_sleep, Loss_of_appetite, Do_not_enjoy_food, Fever",16
"RLR","Fold08.Rep08","Age, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Less_will_to_do_things, Changes_hard_to_describe, Fever",15
"RLR","Fold08.Rep09","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, COPD, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Lumps_pieces_in_sputum, Thick_consistency, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Persistent_fatigue, Changes_hard_to_describe.1, Fever",18
"RLR","Fold08.Rep10","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Pleural_fluid, Current_daily_smoker, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Thick_consistency, Pain_persists_worsens_when_breathing, Pain_persists_worsens_changing_body_position, Pain_in_chest, Pain_that_shifts_location, Less_will_to_do_things, Increased_need_for_sleep, Fever",20
"RLR","Fold09.Rep01","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Pain_in_neck, Legs_do_not_support, Increased_need_for_sleep, Feeling_chilly, Fever",16
"RLR","Fold09.Rep02","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Current_daily_smoker, Hard_to_get_air, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Changes_hard_to_describe, Chills, Feeling_chilly, Fever",17
"RLR","Fold09.Rep03","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Pleural_fluid, Current_daily_smoker, Hard_to_get_air, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Losing_breath_due_to_coughing, Pain_in_chest, Increased_need_for_sleep, Changes_hard_to_describe, Fever",16
"RLR","Fold09.Rep04","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Emphysema, Pleural_fluid, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Dry_cough, Pain_in_neck, Legs_do_not_support, Increased_need_for_sleep, Changes_hard_to_describe, Difficult_sensing_smells, Feeling_chilly, Fever",17
"RLR","Fold09.Rep05","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Less_Smoking, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Less_will_to_do_things, Changes_hard_to_describe, Changes_hard_to_describe.1, Fever",17
"RLR","Fold09.Rep06","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Pain_in_neck, Increased_need_for_sleep, Changes_hard_to_describe, Fever",16
"RLR","Fold09.Rep07","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Changes_hard_to_describe.1, Fever",14
"RLR","Fold09.Rep08","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Current_daily_smoker, Gasp_for_air, Feeling_of_choking, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Feeling_chilly, Fever",14
"RLR","Fold09.Rep09","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, COPD, Current_daily_smoker, Gasp_for_air, Uneasiness_hard_to_describe, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Legs_do_not_support, Changes_hard_to_describe, Fever",17
"RLR","Fold09.Rep10","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, Current_daily_smoker, Hard_to_get_air, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Changes_hard_to_describe, Changes_hard_to_describe.1, Fever",17
"RLR","Fold10.Rep01","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Emphysema, Angina_pectoris, Current_daily_smoker, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Persistent_fatigue, Changes_hard_to_describe, Fever",16
"RLR","Fold10.Rep02","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Changes_hard_to_describe, Feeling_chilly, Fever",15
"RLR","Fold10.Rep03","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Pain_that_shifts_location, Increased_need_for_sleep, Fever",12
"RLR","Fold10.Rep04","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Emphysema, Pleural_fluid, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Difficult_sensing_smells, Fever",16
"RLR","Fold10.Rep05","Age, Sex, Living_alone, Asthma, Emphysema, Current_daily_smoker, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Less_will_to_do_things, Increased_need_for_sleep, Persistent_fatigue, Changes_hard_to_describe.1, Fever",15
"RLR","Fold10.Rep06","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Current_daily_smoker, Hard_to_get_air, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_in_shoulder_blade, Increased_need_for_sleep, Changes_hard_to_describe, Fever",14
"RLR","Fold10.Rep07","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Asthma, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Pain_in_neck, Changes_hard_to_describe, Feeling_chilly, Fever",16
"RLR","Fold10.Rep08","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Emphysema, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Dry_cough, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Changes_hard_to_describe, Feeling_chilly, Fever",17
"RLR","Fold10.Rep09","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Dry_cough, Irritating_cough, Increased_amount_of_phlegm_expectorates, Pain_persists_worsens_when_breathing, Pain_that_shifts_location, Increased_need_for_sleep, Changes_hard_to_describe, Feeling_chilly, Fever",18
"RLR","Fold10.Rep10","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Asthma, Current_daily_smoker, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Changes_hard_to_describe, Fever",15
"XGB","Fold01.Rep01","Age, Current_daily_smoker, Living_alone, Sex, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Hard_to_get_air, Born_in_sweden, COPD, More_irritable, Pneumonia",11
"XGB","Fold01.Rep02","Age, Current_daily_smoker, Living_alone, Sex, Irritating_cough, Fever, Weight_reduction_last_2_y, Hard_to_get_air, Breathing_sound_whistling, Felt_worn_out, Cold_flu_pneumonia_last_2_y, COPD, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, University_education, Difficulty_to_stay_awake",15
"XGB","Fold01.Rep03","Age, Current_daily_smoker, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Irritating_cough, Sex, Poorer_condition_lower_fitness, Hoarse_voice, Wheezing, University_education, Weight_reduction_last_2_y",12
"XGB","Fold01.Rep04","Age, Current_daily_smoker, Living_alone, Irritating_cough, Hard_to_get_air, Hoarse_voice, Sex, Breathing_sound_whistling, Cold_flu_pneumonia_last_2_y, Wheezing, Weight_reduction_last_2_y, Uneasiness_hard_to_describe, Feeling_pressure, Pressure_sensation, Feeling_chilly",15
"XGB","Fold01.Rep05","Age, Living_alone, Current_daily_smoker, Pleural_fluid, Do_not_enjoy_food, Cold_flu_pneumonia_last_2_y, Loss_of_appetite, Breathing_sound_whistling, Antibiotics_last_2_y, Poorer_condition_lower_fitness",10
"XGB","Fold01.Rep06","Age, Current_daily_smoker, Sex, Irritating_cough, Living_alone, Cold_flu_pneumonia_last_2_y, Hoarse_voice, Hard_to_get_air, Dryer_mouth, Less_will_to_do_things, Antibiotics_last_2_y",11
"XGB","Fold01.Rep07","Age, Current_daily_smoker, Sex, Cold_flu_pneumonia_last_2_y, Living_alone, COPD, Antibiotics_last_2_y, Less_will_to_do_things, Dryer_mouth, Hard_to_get_air, University_education, Feeling_pressure, Poorer_condition_lower_fitness, Hoarse_voice, Pleural_fluid",15
"XGB","Fold01.Rep08","Age, Current_daily_smoker, Living_alone, Sex, Antibiotics_last_2_y, Hoarse_voice, Calf_cramp, Poorer_condition_lower_fitness, Legs_do_not_support, Hard_to_get_air, Irritating_cough, Less_will_to_do_things",12
"XGB","Fold01.Rep09","Age, Current_daily_smoker, Cold_flu_pneumonia_last_2_y, Sex, Antibiotics_last_2_y, Living_alone, Hard_to_get_air, Poorer_condition_lower_fitness, Irritating_cough, Hoarse_voice, Weight_reduction_last_2_y, Less_will_to_do_things, Feeling_chilly, Pain_in_chest",14
"XGB","Fold01.Rep10","Age, Current_daily_smoker, Living_alone, COPD, Sex, Cold_flu_pneumonia_last_2_y, Poorer_condition_lower_fitness, Labored_breathing, Night_sweats, Irritating_cough",10
"XGB","Fold02.Rep01","Age, Current_daily_smoker, Living_alone, Did_not_feel_well_rested, Irritating_cough, Sex, COPD, Antibiotics_last_2_y, Hoarse_voice, Cold_flu_pneumonia_last_2_y, Wheezing, Weight_reduction_last_2_y, University_education",13
"XGB","Fold02.Rep02","Age, Current_daily_smoker, Living_alone, Cold_flu_pneumonia_last_2_y, Hoarse_voice, Sex, Less_will_to_do_things, Hard_to_get_air, Difficulty_to_stay_awake, Irritating_cough, Hard_to_breathe_deeply, Weight_reduction_last_2_y",12
"XGB","Fold02.Rep03","Age, Current_daily_smoker, Living_alone, Antibiotics_last_2_y, Uneasiness_hard_to_describe, Sex, University_education, Poorer_condition_lower_fitness, Less_will_to_do_things, Cold_flu_pneumonia_last_2_y, Pain_in_chest, Dryer_mouth",12
"XGB","Fold02.Rep04","Age, Current_daily_smoker, Living_alone, Sex, Cold_flu_pneumonia_last_2_y, Pleural_fluid, Irritating_cough, Dryer_mouth, Loss_of_appetite, Less_energy_to_do_things, Hard_to_breathe_deeply, Felt_worn_out, Antibiotics_last_2_y",13
"XGB","Fold02.Rep05","Age, Current_daily_smoker, Living_alone, Cold_flu_pneumonia_last_2_y, Hard_to_get_air, Antibiotics_last_2_y, Pleural_fluid, Hoarse_voice, Loss_of_appetite, Difficult_sensing_smells, Irritating_cough, Sex, Do_not_enjoy_food",13
"XGB","Fold02.Rep06","Age, Current_daily_smoker, Antibiotics_last_2_y, Living_alone, Sex, Hoarse_voice, Poorer_condition_lower_fitness, University_education, Irritating_cough, Feeling_chilly, Difficulty_to_stay_awake, Mucus_cough, Weight_reduction_last_2_y, Legs_do_not_support, Cold_flu_pneumonia_last_2_y",15
"XGB","Fold02.Rep07","Age, Current_daily_smoker, Living_alone, Sex, Cold_flu_pneumonia_last_2_y, Irritating_cough, Antibiotics_last_2_y, Do_not_enjoy_food, Increased_need_for_sleep",9
"XGB","Fold02.Rep08","Age, Current_daily_smoker, Living_alone, Cold_flu_pneumonia_last_2_y, Sex, Increased_need_for_sleep, Felt_worn_out, Hard_to_get_air, Asthma",9
"XGB","Fold02.Rep09","Age, Current_daily_smoker, Living_alone, Irritating_cough, Hard_to_get_air, Sex, Heart_disease, Antibiotics_last_2_y, Increased_need_for_sleep, Hoarse_voice",10
"XGB","Fold02.Rep10","Age, Current_daily_smoker, Living_alone, Sex, Irritating_cough, Hard_to_get_air, Less_will_to_do_things, Wheezing, COPD, Antibiotics_last_2_y, Did_not_feel_well_rested, University_education, Weight_reduction_last_2_y",13
"XGB","Fold03.Rep01","Age, Current_daily_smoker, Sex, Living_alone, Hoarse_voice, Asthma, Increased_need_for_sleep, Antibiotics_last_2_y, Breathing_sound_whistling, Irritating_cough, Fever",11
