"model_id","model","rep","Resample","alpha","lambda","Sens","Spec","Accuracy","BalancedAccuracy","F1","Precision","PPV","NPV","Kappa","MCC","ROC","PR_AUC","mtry","splitrule","min.node.size","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds"
"RLR","RLR","RLR","Fold07.Rep02",0.4,0.0784759970351461,0.4,0.631578947368421,0.529411764705882,0.515789473684211,0.428571428571429,0.461538461538462,0.461538461538462,0.571428571428571,0.0320284697508898,0.0322655264788743,0.56140350877193,0.568165491122617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold08.Rep02",0.4,0.0784759970351461,0.533333333333333,0.68421052631579,0.61764705882353,0.608771929824561,0.551724137931034,0.571428571428571,0.571428571428571,0.65,0.219081272084806,0.219477620875485,0.680701754385965,0.507491487196192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold09.Rep02",0.4,0.0784759970351461,0.533333333333333,0.789473684210526,0.676470588235294,0.66140350877193,0.592592592592593,0.666666666666667,0.666666666666667,0.681818181818182,0.329749103942652,0.335400290099185,0.817543859649123,0.666674882851353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold10.Rep02",0.4,0.0784759970351461,0.4,0.947368421052632,0.705882352941177,0.673684210526316,0.545454545454546,0.857142857142857,0.857142857142857,0.666666666666667,0.368029739776952,0.426561703881215,0.782456140350877,0.777615130315675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold01.Rep03",0.4,0.0784759970351461,0.4,0.68421052631579,0.558823529411765,0.542105263157895,0.444444444444444,0.5,0.5,0.590909090909091,0.086021505376344,0.0874957278519614,0.63859649122807,0.49904151287691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold02.Rep03",0.4,0.0784759970351461,0.6,0.736842105263158,0.676470588235294,0.668421052631579,0.620689655172414,0.642857142857143,0.642857142857143,0.7,0.33922261484099,0.339836316194299,0.729824561403509,0.619810770971991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold03.Rep03",0.4,0.0784759970351461,0.266666666666667,0.842105263157895,0.588235294117647,0.554385964912281,0.363636363636364,0.571428571428571,0.571428571428571,0.592592592592593,0.115241635687732,0.133569826467855,0.675438596491228,0.612885613201704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold04.Rep03",0.4,0.0784759970351461,0.6,0.7,0.657142857142857,0.65,0.6,0.6,0.6,0.7,0.3,0.3,0.676666666666667,0.539357001674652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold05.Rep03",0.4,0.0784759970351461,0.533333333333333,0.842105263157895,0.705882352941177,0.687719298245614,0.615384615384615,0.727272727272727,0.727272727272727,0.695652173913043,0.386281588447653,0.398475007148977,0.68421052631579,0.575345929888453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold06.Rep03",0.4,0.0784759970351461,0.466666666666667,0.842105263157895,0.676470588235294,0.654385964912281,0.56,0.7,0.7,0.666666666666667,0.32,0.336476409676824,0.831578947368421,0.705918058836016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold07.Rep03",0.4,0.0784759970351461,0.466666666666667,0.842105263157895,0.676470588235294,0.654385964912281,0.56,0.7,0.7,0.666666666666667,0.32,0.336476409676824,0.682456140350877,0.58349857431654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold08.Rep03",0.4,0.0784759970351461,0.2,0.526315789473684,0.382352941176471,0.363157894736842,0.222222222222222,0.25,0.25,0.454545454545455,-0.279569892473118,-0.284361115518875,0.463157894736842,0.381697586068114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold09.Rep03",0.4,0.0784759970351461,0.266666666666667,0.85,0.6,0.558333333333333,0.363636363636364,0.571428571428571,0.571428571428571,0.607142857142857,0.125,0.144337567297406,0.8,0.68542821573714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold10.Rep03",0.4,0.0784759970351461,0.4,0.894736842105263,0.676470588235294,0.647368421052632,0.521739130434783,0.75,0.75,0.653846153846154,0.309963099630996,0.345004840663101,0.715789473684211,0.667625087204797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold01.Rep04",0.4,0.0784759970351461,0.6,0.75,0.685714285714286,0.675,0.620689655172414,0.642857142857143,0.642857142857143,0.714285714285714,0.352941176470588,0.353553390593274,0.76,0.568085375421838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold02.Rep04",0.4,0.0784759970351461,0.266666666666667,0.68421052631579,0.5,0.475438596491228,0.32,0.4,0.4,0.541666666666667,-0.050909090909091,-0.0535303379031311,0.557894736842105,0.490380161655399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold03.Rep04",0.4,0.0784759970351461,0.6,0.8,0.714285714285714,0.7,0.642857142857143,0.692307692307692,0.692307692307692,0.727272727272727,0.406779661016949,0.409673245199351,0.81,0.750802645067351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold04.Rep04",0.4,0.0784759970351461,0.4,0.894736842105263,0.676470588235294,0.647368421052632,0.521739130434783,0.75,0.75,0.653846153846154,0.309963099630996,0.345004840663101,0.792982456140351,0.679746165256536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold05.Rep04",0.4,0.0784759970351461,0.266666666666667,0.68421052631579,0.5,0.475438596491228,0.32,0.4,0.4,0.541666666666667,-0.050909090909091,-0.0535303379031311,0.540350877192983,0.432993751682231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold06.Rep04",0.4,0.0784759970351461,0.6,0.894736842105263,0.764705882352941,0.747368421052632,0.692307692307692,0.818181818181818,0.818181818181818,0.739130434782609,0.509025270758123,0.52509323371968,0.798245614035088,0.703408102790456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold07.Rep04",0.4,0.0784759970351461,0.6,0.894736842105263,0.764705882352941,0.747368421052632,0.692307692307692,0.818181818181818,0.818181818181818,0.739130434782609,0.509025270758123,0.52509323371968,0.835087719298245,0.823722105591671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold08.Rep04",0.4,0.0784759970351461,0.333333333333333,0.789473684210526,0.588235294117647,0.56140350877193,0.416666666666667,0.555555555555556,0.555555555555556,0.6,0.128205128205128,0.138214738143788,0.703508771929824,0.539646695638956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold09.Rep04",0.4,0.0784759970351461,0.266666666666667,0.68421052631579,0.5,0.475438596491228,0.32,0.4,0.4,0.541666666666667,-0.050909090909091,-0.0535303379031311,0.573684210526316,0.454178819125883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold10.Rep04",0.4,0.0784759970351461,0.333333333333333,0.789473684210526,0.588235294117647,0.56140350877193,0.416666666666667,0.555555555555556,0.555555555555556,0.6,0.128205128205128,0.138214738143788,0.582456140350877,0.557251691247385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold01.Rep05",0.4,0.0784759970351461,0.4,0.789473684210526,0.61764705882353,0.594736842105263,0.48,0.6,0.6,0.625,0.196363636363636,0.206474160483506,0.631578947368421,0.499609030970093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLR","RLR","RLR","Fold02.Rep05",0.4,0.0784759970351461,0.333333333333333,0.947368421052632,0.676470588235294,0.640350877192982,0.476190476190476,0.833333333333333,0.833333333333333,0.642857142857143,0.299625468164794,0.365605664738055,0.736842105263158,0.633236840840701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
