"model","alpha","lambda","mtry","splitrule","min.node.size","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","ROC_mean","ROC_sd","Sens_mean","Sens_sd","Spec_mean","Spec_sd","Accuracy_mean","Accuracy_sd","BalancedAccuracy_mean","BalancedAccuracy_sd","F1_mean","F1_sd","Precision_mean","Precision_sd","PPV_mean","PPV_sd","NPV_mean","NPV_sd","Kappa_mean","Kappa_sd","MCC_mean","MCC_sd","PR_AUC_mean","PR_AUC_sd"
"RF",NA,NA,106,"gini",3,NA,NA,NA,NA,NA,NA,NA,0.510558771929825,0.0819940426897846,0.395333333333333,0.122910824206295,0.604263157894737,0.101831200726195,0.512638655462185,0.0728102186956499,0.499798245614035,0.0740381095830424,0.410633752582528,0.10251581130593,0.438067809856123,0.102453208521842,0.438067809856123,0.102453208521842,0.562363889498999,0.0616142339092012,-0.00060437594090071,0.149973981595788,-2.91044397220286e-05,0.154019799671275,0.45485636182305,0.070423473088366
"RF",NA,NA,106,"gini",5,NA,NA,NA,NA,NA,NA,NA,0.514957894736842,0.0870368611477944,0.406,0.122486399529028,0.605973684210526,0.108183089353517,0.518210084033613,0.0727919098434177,0.505986842105263,0.0733541646883305,0.420134568061993,0.100311074731135,0.446954598497478,0.10393793783779,0.446954598497478,0.10393793783779,0.567196644059789,0.0613689296397772,0.0120751794637276,0.148690021865175,0.0130032175053452,0.153388967233444,0.460585181318978,0.0747851087838964
"RF",NA,NA,106,"gini",10,NA,NA,NA,NA,NA,NA,NA,0.511265789473684,0.0857961480485146,0.399333333333333,0.132147929217255,0.613736842105263,0.108512178920442,0.519680672268908,0.073224834398259,0.506535087719298,0.0747119977982666,0.415161016860291,0.107115135664506,0.445309666253939,0.103601606184369,0.445309666253939,0.103601606184369,0.568055321855796,0.0644679863014033,0.0128982992334404,0.150843984279541,0.0132205592796218,0.15571733588483,0.458847852745832,0.0727029021126956
"RF",NA,NA,106,"gini",15,NA,NA,NA,NA,NA,NA,NA,0.515037719298246,0.0863737977119763,0.407333333333333,0.130919222703071,0.608552631578947,0.114987663526866,0.520252100840336,0.0780071926548018,0.50794298245614,0.0787038917635376,0.421265174228872,0.107879160574718,0.44914565078884,0.111557790240088,0.44914565078884,0.111557790240088,0.568714342189147,0.0666072464226658,0.0159929132670547,0.159415741208264,0.0168285948440867,0.164802963126813,0.459129345430545,0.070887540886344
"RF",NA,NA,106,"gini",20,NA,NA,NA,NA,NA,NA,NA,0.513634210526316,0.0857302092612752,0.408666666666667,0.124146468653008,0.606394736842105,0.106957558292348,0.519638655462185,0.0692359231916304,0.507530701754386,0.0701241687324676,0.421842556708086,0.0986626952371959,0.44850619968267,0.100573422890552,0.44850619968267,0.100573422890552,0.568868016739446,0.0597602014014493,0.0150482946271527,0.142008718578518,0.0161412161215397,0.147084122664219,0.458186119982766,0.0689931190541755
"RF",NA,NA,106,"gini",30,NA,NA,NA,NA,NA,NA,NA,0.512941228070176,0.0916340150405022,0.396666666666667,0.133459536232702,0.60971052631579,0.10790199467297,0.516151260504202,0.0732953656866041,0.503188596491228,0.0749917440917073,0.411656986194916,0.106974878374288,0.441500202919977,0.106197429083007,0.441500202919977,0.106197429083007,0.565799014663589,0.0658309634920443,0.0060550957890995,0.151425613754001,0.00678508757167191,0.157292455015536,0.456529671636841,0.07570934814448
"RLR",0,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50215,0.100299573271279,0.377333333333333,0.116136844086764,0.62821052631579,0.119556597075637,0.51818487394958,0.0805790672037963,0.502771929824561,0.0797004144503626,0.40358889492759,0.102960802875428,0.447564122367141,0.120465080345795,0.447564122367141,0.120465080345795,0.562539353256287,0.0645854384997772,0.00612836558927307,0.162344219591266,0.00764012477335862,0.168905904065844,0.475543800848171,0.0987392268595004
"RLR",0,0.00143844988828766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50215,0.100299573271279,0.377333333333333,0.116136844086764,0.62821052631579,0.119556597075637,0.51818487394958,0.0805790672037963,0.502771929824561,0.0797004144503626,0.40358889492759,0.102960802875428,0.447564122367141,0.120465080345795,0.447564122367141,0.120465080345795,0.562539353256287,0.0645854384997772,0.00612836558927307,0.162344219591266,0.00764012477335862,0.168905904065844,0.475543800848171,0.0987392268595004
"RLR",0,0.00206913808111479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50215,0.100299573271279,0.377333333333333,0.116136844086764,0.62821052631579,0.119556597075637,0.51818487394958,0.0805790672037963,0.502771929824561,0.0797004144503626,0.40358889492759,0.102960802875428,0.447564122367141,0.120465080345795,0.447564122367141,0.120465080345795,0.562539353256287,0.0645854384997772,0.00612836558927307,0.162344219591266,0.00764012477335862,0.168905904065844,0.475543800848171,0.0987392268595004
"RLR",0,0.00297635144163132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50215,0.100299573271279,0.377333333333333,0.116136844086764,0.62821052631579,0.119556597075637,0.51818487394958,0.0805790672037963,0.502771929824561,0.0797004144503626,0.40358889492759,0.102960802875428,0.447564122367141,0.120465080345795,0.447564122367141,0.120465080345795,0.562539353256287,0.0645854384997772,0.00612836558927307,0.162344219591266,0.00764012477335862,0.168905904065844,0.475543800848171,0.0987392268595004
"RLR",0,0.0042813323987194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50215,0.100299573271279,0.377333333333333,0.116136844086764,0.62821052631579,0.119556597075637,0.51818487394958,0.0805790672037963,0.502771929824561,0.0797004144503626,0.40358889492759,0.102960802875428,0.447564122367141,0.120465080345795,0.447564122367141,0.120465080345795,0.562539353256287,0.0645854384997772,0.00612836558927307,0.162344219591266,0.00764012477335862,0.168905904065844,0.475543800848171,0.0987392268595004
"RLR",0,0.00615848211066027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50215,0.100299573271279,0.377333333333333,0.116136844086764,0.62821052631579,0.119556597075637,0.51818487394958,0.0805790672037963,0.502771929824561,0.0797004144503626,0.40358889492759,0.102960802875428,0.447564122367141,0.120465080345795,0.447564122367141,0.120465080345795,0.562539353256287,0.0645854384997772,0.00612836558927307,0.162344219591266,0.00764012477335862,0.168905904065844,0.475543800848171,0.0987392268595004
"RLR",0,0.00885866790410082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.502121929824561,0.0999365265280722,0.377333333333333,0.116136844086764,0.628736842105263,0.119687352117583,0.518478991596639,0.0809983625731324,0.503035087719298,0.0801196918784041,0.403782443314687,0.103314583860383,0.447939122367141,0.120884121030387,0.447939122367141,0.120884121030387,0.562714791852778,0.0648942346071971,0.00667081928448672,0.163188131848718,0.00817853354091219,0.169706966571856,0.47566621195481,0.0983854859009932
"RLR",0,0.0127427498570313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503079824561404,0.0994567593790108,0.370666666666667,0.117329047978064,0.637605263157895,0.121804000917332,0.520529411764706,0.0817195390909348,0.504135964912281,0.0807379168904605,0.400347127709837,0.104440277913882,0.450540478699147,0.125480462593758,0.450540478699147,0.125480462593758,0.563538336423526,0.0647717914773926,0.00896250750029723,0.164666138863945,0.0108969947241909,0.171973487210406,0.477102041363162,0.0985280644066547
"RLR",0,0.0183298071083244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.504700877192983,0.0995932109460238,0.367333333333333,0.118158333158204,0.648052631578947,0.118238455715441,0.524974789915966,0.0790111063539985,0.50769298245614,0.078504413811561,0.399927857950474,0.10485838854031,0.454974848380034,0.125032430794114,0.454974848380034,0.125032430794114,0.566758311339254,0.0616386956390378,0.0160791152553183,0.160431060705179,0.0182485532677488,0.167983931262409,0.477375502665458,0.0984506096030458
"RLR",0,0.0263665089873036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507521929824561,0.100109882839772,0.363333333333333,0.116582461194371,0.657894736842105,0.119510904370546,0.528739495798319,0.0776269269498657,0.510614035087719,0.076719125593647,0.398967804148561,0.103461390026412,0.460310568129841,0.123427449113381,0.460310568129841,0.123427449113381,0.568778699786924,0.0601583307300746,0.0221625719067996,0.156906488595218,0.0247764697238525,0.164633289075429,0.48062289696318,0.098233964423059
"RLR",0,0.0379269019073225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508288596491228,0.100830682553192,0.362,0.117686261376266,0.671447368421053,0.118151903363383,0.535756302521008,0.0767023927014924,0.516723684210526,0.0760135676135012,0.401254614193833,0.104943007851802,0.469231666510304,0.123038865617512,0.469231666510304,0.123038865617512,0.573464830914861,0.0587658592032784,0.0346471474607715,0.155644477954098,0.0376392475170021,0.163182253480455,0.479838385800011,0.0999686290173074
"RLR",0,0.0545559478116852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508874561403509,0.100015584043467,0.35,0.123319227512576,0.684947368421053,0.114996000524129,0.538084033613445,0.0795599690250175,0.517473684210526,0.0797668915928288,0.393848856765271,0.113215723005243,0.469868677890737,0.133096400915536,0.469868677890737,0.133096400915536,0.574376862977637,0.0601682162212468,0.0360624748534979,0.163918805753396,0.0391438232774668,0.172596290659711,0.478721387544262,0.0974245966264596
