"model","Variable","n_total","n_selected","selection_frequency","median_rank","freq_top10","mean_importance","sd_importance","median_importance","importance_scaled","sd_importance_scaled"
"XGB","Do_not_enjoy_food",100,14,0.14,42,0,0.000936186596501212,0.0026032862524729,0,0.00488569242366113,0.0135858128794643
"XGB","Feeling_that_something_is_wrong",100,12,0.12,43,0,0.000935856611420365,0.00268963367728849,0,0.0048839703250801,0.0140364356087373
"XGB","Thick_consistency",100,13,0.13,42,0,0.000823502025988013,0.00225236111328565,0,0.00429762359798324,0.0117544340707877
"XGB","Breathing_sound_squeaked_as_if_through_a_pipe",100,10,0.1,42.5,0,0.000803121103624569,0.00250254917767783,0,0.0041912613424773,0.0130600946466383
"XGB","Food_drinks_tasted_different",100,9,0.09,43,0,0.000683382436228217,0.00228129123629959,0,0.00356637918511255,0.0119054121806571
"XGB","Fever",100,11,0.11,43,0,0.000598819881259773,0.00194979395566907,0,0.00312507118553341,0.0101754218576877
"XGB","Difficulty_to_stay_awake",100,5,0.05,43,0,0.00036196870630299,0.00174731700373855,0,0.00188901205443038,0.00911875205093119
"XGB","Pain_persists_worsens_changing_body_position",100,3,0.03,43,0,0.000289060349858885,0.00173346226391115,0,0.001508524012803,0.00904644809180648
"XGB","Discomfort_sensation",100,4,0.04,43,0,0.000271981489948702,0.0014054606497868,0,0.00141939428505449,0.00733470066125684
"XGB","Feeling_of_uneasiness_difficult_to_describe",100,5,0.05,43,0,0.00026071201521831,0.00118522143284725,0,0.00136058209150816,0.00618533462929695
"XGB","Slight_cough",100,4,0.04,43,0,0.000257532898349613,0.00141179952496465,0,0.00134399118189957,0.0073677814536402
"XGB","Chills",100,4,0.04,43,0,0.000233586334626158,0.00123696408062077,0,0.00121902085505057,0.00645536483818055
"XGB","Changes_pitch_higher_lower",100,4,0.04,43,0,0.000225729363307162,0.00115601422698627,0,0.00117801754931045,0.00603291050260619
"XGB","Voice_changes_difficult_to_describe",100,4,0.04,43,0,0.000213234432082264,0.0010594355762664,0,0.00111281004575529,0.00552889390605059
"XGB","Lumps_pieces_in_sputum",100,4,0.04,43,0,0.000165061453684593,0.000847521934038047,0,0.000861408929287381,0.00442297668807839
"XGB","Feeling_of_discomfort_uneasiness_hard_to_describe",100,3,0.03,43,0,0.000151615257853936,0.000871895325456527,0,0.000791237045453089,0.00455017450765542
"XGB","Pain_radiated_between_shoulder_blades_to_chest",100,3,0.03,43,0,0.000147009827841343,0.000923395769277102,0,0.000767202611928492,0.0048189407227772
"XGB","Barking_cough",100,2,0.02,43,0,0.000134922644274001,0.00111721459468779,0,0.000704123027795304,0.00583042622194036
"XGB","Panic_sensation",100,2,0.02,43,0,0.000132607289358724,0.00094176396574312,0,0.000692039846931646,0.00491479913246362
"XGB","Pain_in_shoulders",100,2,0.02,43,0,0.000123981578783382,0.000879544916336473,0,0.000647024708962207,0.00459009555367972
"XGB","Breathing_sound_whistling",100,2,0.02,43,0,0.00011744878620769,0.000864003387272079,0,0.000612931916658094,0.00450898871975816
"XGB","Pain_in_neck",100,1,0.01,43,0,0.000104860850461746,0.00104860850461746,0,0.000547239048875819,0.00547239048875819
"XGB","Pain_in_shoulder_blade",100,2,0.02,43,0,8.50297778133799e-05,0.000628856648011607,0,0.000443746303141909,0.00328182455532011
"XGB","Lost_my_voice",100,1,0.01,43,0,7.66975072835773e-05,0.000766975072835774,0,0.000400262545575318,0.00400262545575318
"XGB","More_sensitive_to_different_smells",100,1,0.01,43,0,4.0568677661568e-05,0.00040568677661568,0,0.000211716426863858,0.00211716426863858
