"model","Variable","n_total","n_pos_contr","freq_pos_contr","median_rank","freq_top10","mean_importance","sd_importance","median_importance","se","ci_lower","ci_upper"
"XGB","Lost_sense_of_smell",100,8,0.08,24,0.02,-0.000112914786967422,0.00289858967250162,0,0.000289858967250162,-0.000688057863354526,0.000462228289419683
"XGB","Food_drinks_tasted_different",100,5,0.05,23,0,-0.000116531328320803,0.00116185926567713,0,0.000116185926567713,-0.000347069413352234,0.000114006756710629
"XGB","Pain_radiated_between_shoulder_blades_to_chest",100,0,0,23.5,0,-0.00016421052631579,0.00122887374029095,0,0.000122887374029095,-0.00040804573700026,7.96246843686801e-05
"XGB","Angina_pectoris",100,7,0.07,24,0.01,-0.000184310776942353,0.000985627656184283,0,9.85627656184283e-05,-0.000379880687277678,1.12591333929708e-05
"XGB","Pleural_fluid",100,23,0.23,23,0.02,-0.000187847117794483,0.00462807686624691,0,0.000462807686624691,-0.00110615797491969,0.000730463739330723
"XGB","Calf_cramp",100,18,0.18,23,0.04,-0.00018840852130326,0.00518760275709243,0,0.000518760275709243,-0.00121774145417518,0.000840924411568664
"XGB","Persistent_fatigue",100,13,0.13,23.5,0.04,-0.000215468671679197,0.00297804308344251,0,0.000297804308344251,-0.000806377028551329,0.000375439685192934
"XGB","University_education",100,24,0.24,22.5,0.05,-0.000217656641604003,0.0049308755683543,0,0.00049308755683543,-0.00119604933049319,0.000760736047285187
"XGB","Night_sweats",100,9,0.09,24,0.01,-0.00023559147869674,0.00209569837234564,0,0.000209569837234564,-0.000651423502278768,0.000180240544885287
"XGB","More_irritable",100,19,0.19,24,0.01,-0.000241137844611531,0.00267309722546215,0,0.000267309722546215,-0.000771538327411593,0.00028926263818853
"XGB","Difficult_sensing_smells",100,4,0.04,23.5,0.01,-0.00024922305764411,0.0017651386712439,0,0.00017651386712439,-0.000599464864982398,0.000101018749694178
"XGB","Fever",100,4,0.04,24,0,-0.000289664160401003,0.00155249821736183,0,0.000155249821736183,-0.000597713488420707,1.83851676187006e-05
"XGB","Felt_abnormally_unhealthily_tires",100,11,0.11,23,0.01,-0.000344330827067667,0.00239093251034351,0,0.000239093251034351,-0.000818743708779933,0.0001300820546446
"XGB","Hard_to_catch_breath",100,9,0.09,24,0.01,-0.000381240601503762,0.00338141982615323,0,0.000338141982615323,-0.00105218765545213,0.000289706452444602
"XGB","Swollen_tender_joints",100,10,0.1,24,0.02,-0.000406746867167918,0.00239574049675364,0,0.000239574049675364,-0.000882113757693982,6.86200233581456e-05
"XGB","Feeling_pressure",100,38,0.38,23,0.12,-0.00043240350877192,0.00780051002071709,0,0.000780051002071709,-0.00198019393018458,0.00111538691264074
"XGB","Less_will_to_do_things",100,18,0.18,24,0.03,-0.000468812030075181,0.0039456114666517,0,0.00039456114666517,-0.00125170694572559,0.000314082885575225
"XGB","Coughing_fits",100,6,0.06,24,0.01,-0.000470022556390978,0.00269132389698445,0,0.000269132389698445,-0.00100403960625159,6.39944934696385e-05
"XGB","Hard_to_breathe_deeply",100,8,0.08,23,0,-0.000480471177944859,0.00303704758245345,0,0.000303704758245345,-0.00108308730753273,0.000122144951643009
"XGB","Became_weaker",100,30,0.3,23,0.06,-0.000498466165413536,0.00684800150044084,0,0.000684800150044084,-0.00185725823157993,0.000860325900752857
"XGB","White_yellow_or_green_phlegm_expectorated",100,11,0.11,24,0.03,-0.000525280701754384,0.00426897615264516,0,0.000426897615264516,-0.00137233818655405,0.000321776783045285
"XGB","Do_not_enjoy_food",100,4,0.04,24,0,-0.000535621553884711,0.00253252881101216,0,0.000253252881101216,-0.00103813021360384,-3.31128941655779e-05
"XGB","More_down",100,15,0.15,24,0.02,-0.000540516290726814,0.00291798100188475,0,0.000291798100188475,-0.0011195070275615,3.84744461078694e-05
"XGB","Heartburn",100,6,0.06,24,0,-0.000550065162907265,0.00283807400396702,0,0.000283807400396702,-0.00111320061776007,1.30702919455442e-05
"XGB","Breathing_sound_bubbled_gurgled",100,9,0.09,23,0.02,-0.000578784461152881,0.00325579535539842,0,0.000325579535539842,-0.00122480489466067,6.72359723549065e-05
"XGB","Dryer_skin",100,9,0.09,25,0,-0.000584230576441102,0.00304234615549328,0,0.000304234615549328,-0.00118789805787346,1.94369049912506e-05
"XGB","Uneasiness_hard_to_describe",100,11,0.11,24,0.01,-0.000734062656641604,0.00426578745200607,0,0.000426578745200607,-0.00158048743405511,0.000112362120771903
