"model","alpha","lambda","mtry","splitrule","min.node.size","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","ROC_mean","ROC_sd","Sens_mean","Sens_sd","Spec_mean","Spec_sd","Accuracy_mean","Accuracy_sd","BalancedAccuracy_mean","BalancedAccuracy_sd","F1_mean","F1_sd","Precision_mean","Precision_sd","PPV_mean","PPV_sd","NPV_mean","NPV_sd","Kappa_mean","Kappa_sd","MCC_mean","MCC_sd","PR_AUC_mean","PR_AUC_sd"
"RLR",0,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651804511278195,0.100179703542787,0.536333333333333,0.14256448297379,0.696368421052632,0.0954985768223947,0.627927934810288,0.0779042489611542,0.616350877192982,0.0819803949898947,0.546740892085249,0.1107078587934,0.57084688621492,0.102866898211403,0.57084688621492,0.102866898211403,0.671803999761026,0.0750517493730535,0.233520179261232,0.163722994456621,0.237442008669106,0.166165011108543,0.590522042833516,0.111192836974406
"RLR",0,0.00143844988828766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651804511278195,0.100179703542787,0.536333333333333,0.14256448297379,0.696368421052632,0.0954985768223947,0.627927934810288,0.0779042489611542,0.616350877192982,0.0819803949898947,0.546740892085249,0.1107078587934,0.57084688621492,0.102866898211403,0.57084688621492,0.102866898211403,0.671803999761026,0.0750517493730535,0.233520179261232,0.163722994456621,0.237442008669106,0.166165011108543,0.590522042833516,0.111192836974406
"RLR",0,0.00206913808111479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651804511278195,0.100179703542787,0.536333333333333,0.14256448297379,0.696368421052632,0.0954985768223947,0.627927934810288,0.0779042489611542,0.616350877192982,0.0819803949898947,0.546740892085249,0.1107078587934,0.57084688621492,0.102866898211403,0.57084688621492,0.102866898211403,0.671803999761026,0.0750517493730535,0.233520179261232,0.163722994456621,0.237442008669106,0.166165011108543,0.590522042833516,0.111192836974406
"RLR",0,0.00297635144163132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651804511278195,0.100179703542787,0.536333333333333,0.14256448297379,0.696368421052632,0.0954985768223947,0.627927934810288,0.0779042489611542,0.616350877192982,0.0819803949898947,0.546740892085249,0.1107078587934,0.57084688621492,0.102866898211403,0.57084688621492,0.102866898211403,0.671803999761026,0.0750517493730535,0.233520179261232,0.163722994456621,0.237442008669106,0.166165011108543,0.590522042833516,0.111192836974406
"RLR",0,0.0042813323987194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651804511278195,0.100179703542787,0.536333333333333,0.14256448297379,0.696368421052632,0.0954985768223947,0.627927934810288,0.0779042489611542,0.616350877192982,0.0819803949898947,0.546740892085249,0.1107078587934,0.57084688621492,0.102866898211403,0.57084688621492,0.102866898211403,0.671803999761026,0.0750517493730535,0.233520179261232,0.163722994456621,0.237442008669106,0.166165011108543,0.590522042833516,0.111192836974406
"RLR",0,0.00615848211066027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651804511278195,0.100179703542787,0.536333333333333,0.14256448297379,0.696368421052632,0.0954985768223947,0.627927934810288,0.0779042489611542,0.616350877192982,0.0819803949898947,0.546740892085249,0.1107078587934,0.57084688621492,0.102866898211403,0.57084688621492,0.102866898211403,0.671803999761026,0.0750517493730535,0.233520179261232,0.163722994456621,0.237442008669106,0.166165011108543,0.590522042833516,0.111192836974406
"RLR",0,0.00885866790410082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651804511278195,0.100179703542787,0.536333333333333,0.14256448297379,0.696368421052632,0.0954985768223947,0.627927934810288,0.0779042489611542,0.616350877192982,0.0819803949898947,0.546740892085249,0.1107078587934,0.57084688621492,0.102866898211403,0.57084688621492,0.102866898211403,0.671803999761026,0.0750517493730535,0.233520179261232,0.163722994456621,0.237442008669106,0.166165011108543,0.590522042833516,0.111192836974406
"RLR",0,0.0127427498570313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65212030075188,0.100245686648879,0.537,0.141759216901858,0.697921052631579,0.0951797895506261,0.629113827349121,0.0774773564086081,0.61746052631579,0.0815342649949388,0.547897153983446,0.110092965635495,0.572523869362492,0.102306875913192,0.572523869362492,0.102306875913192,0.672531644541875,0.0744515491879681,0.235814618531012,0.162828637167098,0.239746177820509,0.16514864537128,0.591125825888737,0.111587006265317
"RLR",0,0.0183298071083244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657506766917293,0.099175025324598,0.54247619047619,0.139790198574471,0.698921052631579,0.0974004538023646,0.63209167303285,0.0734093646496037,0.620698621553885,0.0771606190887904,0.552357143356238,0.104903742938303,0.577592504459765,0.0991022352683566,0.577592504459765,0.0991022352683566,0.675628541326384,0.0716147221835461,0.242337162463792,0.153997253770586,0.246985733923685,0.156618362695902,0.60086630477451,0.11351742574612
"RLR",0,0.0263665089873036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.662389724310777,0.0974425817586115,0.545428571428571,0.13721154952207,0.709263157894737,0.0978928789703258,0.63921645021645,0.0697573095241251,0.627345864661654,0.0730450813706202,0.558499042169609,0.100293810714644,0.588622268555318,0.0942571579455694,0.588622268555318,0.0942571579455694,0.680211647277208,0.0685458003494038,0.256176335011253,0.145699826028909,0.261374094272323,0.147971455434005,0.607193961172431,0.112234780637496
