"model","alpha","lambda","mtry","splitrule","min.node.size","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","ROC_mean","ROC_sd","Sens_mean","Sens_sd","Spec_mean","Spec_sd","Accuracy_mean","Accuracy_sd","BalancedAccuracy_mean","BalancedAccuracy_sd","F1_mean","F1_sd","Precision_mean","Precision_sd","PPV_mean","PPV_sd","NPV_mean","NPV_sd","Kappa_mean","Kappa_sd","MCC_mean","MCC_sd","PR_AUC_mean","PR_AUC_sd"
"RLR",0,0.0263665089873036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.687334962406015,0.089333642620814,0.517095238095238,0.127052822327831,0.752394736842105,0.103635134260497,0.651658008658009,0.0767942988838403,0.634744987468672,0.0788079799860815,0.555823488538899,0.106864186833374,0.619351331760775,0.126193619953704,0.619351331760775,0.126193619953704,0.678018536195014,0.0647215599402921,0.274518689477837,0.160653024006912,0.28258975399156,0.166276621256571,0.607338040174261,0.111651557959531
"RLR",0,0.0379269019073225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.689524436090226,0.0890815682298557,0.513761904761905,0.129261495901989,0.757105263157895,0.104294117447005,0.652905271199389,0.0787557371763049,0.6354335839599,0.080877208574392,0.554777398715528,0.112145253073369,0.621568730375232,0.130671492165686,0.621568730375232,0.130671492165686,0.677617374867938,0.0640154828830239,0.276202553453131,0.165363915223756,0.284193612694206,0.171004046859889,0.60958069013984,0.111244938642232
"RLR",0,0.0545559478116852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.691448120300752,0.0892308024063109,0.509,0.127381943597713,0.766447368421053,0.102518289003916,0.656168321874204,0.0764929260121478,0.637723684210526,0.0786144976900576,0.554725976237859,0.110687239967118,0.628660693967195,0.129493353909694,0.628660693967195,0.129493353909694,0.678104342789514,0.0618467234533852,0.2814599574856,0.161002423807649,0.290193026065131,0.166887908248661,0.611236356307964,0.110885699384705
"RLR",0,0.0784759970351461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693523182957393,0.0894262772085016,0.499952380952381,0.128209268495272,0.777368421052632,0.0997815123440093,0.658557932263815,0.0750634350543754,0.638660401002506,0.0775098217075709,0.551446424426826,0.111744420807958,0.635060323663265,0.126355022177617,0.635060323663265,0.126355022177617,0.677254248424602,0.0609598923252927,0.284107455565683,0.15866614786033,0.293733845010461,0.163847618004318,0.615738501909833,0.110392003050412
"RLR",0,0.112883789168469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.696500751879699,0.0884768079907398,0.488047619047619,0.12959702645824,0.790447368421053,0.0958508947445763,0.660929717341482,0.0727229944623547,0.639247493734336,0.0758196405983337,0.54661330773558,0.112617627903734,0.643333388017212,0.12744907502808,0.643333388017212,0.12744907502808,0.676103421532919,0.0591898298039258,0.286199344971832,0.155431407919557,0.297609977580886,0.161123440631171,0.619955937433519,0.108836837919107
"RLR",0,0.162377673918872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.699405513784461,0.0885852251052315,0.472761904761905,0.124072093649039,0.797263157894737,0.0942504199776699,0.658316781257958,0.0702125902207135,0.635012531328321,0.0729594440489352,0.537120009683619,0.109339692841888,0.644879938774676,0.127411645527213,0.644879938774676,0.127411645527213,0.670970839152223,0.055317958760358,0.278486485439244,0.149976771249188,0.291300533649002,0.156334260636222,0.624364977709163,0.109148689584849
"RLR",0,0.233572146909012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.701791604010025,0.0887695948969404,0.449285714285714,0.119005042891588,0.806157894736842,0.0936400716765407,0.653340972752738,0.0685946434994319,0.627721804511278,0.0708526304837752,0.521302095002099,0.105914985561097,0.645351911976912,0.130494556842821,0.645351911976912,0.130494556842821,0.663317533241251,0.0531252844950143,0.264788595245594,0.146206220775777,0.280002569944283,0.154170512076193,0.631224130557479,0.108296818979018
"RLR",0,0.335981828628378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.704957268170426,0.0888599897591875,0.414571428571429,0.114313408541244,0.821763157894737,0.0910906023226359,0.64737636872931,0.0676193364779536,0.618167293233083,0.0698282369471514,0.496919109216679,0.107475285010772,0.647520895770896,0.138065118400044,0.647520895770896,0.138065118400043,0.653280793168389,0.04968566223781,0.246752735576381,0.145009182396981,0.26565367918955,0.155099664795515,0.63615856420081,0.10782225145138
"RLR",0,0.483293023857175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.70706365914787,0.089327491974777,0.365190476190476,0.119776881300693,0.834315789473684,0.0894337403411783,0.633355233002292,0.0688383925348074,0.59975313283208,0.0717894023877737,0.453962904890452,0.118173802956109,0.633756382506383,0.153090805711061,0.633756382506382,0.153090805711061,0.638263781672501,0.0500293092347377,0.209790798364089,0.149978371740203,0.23180191192196,0.163712716107715,0.638770603493765,0.107602393877109
"RLR",0,0.695192796177561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.708375187969925,0.0895842427570008,0.30652380952381,0.106528149513276,0.869763157894737,0.0762240690646747,0.628525592055004,0.0601378831655492,0.588143483709273,0.0636876908171307,0.407659051507712,0.117099665202552,0.648595515595516,0.169811700214734,0.648595515595516,0.169811700214734,0.626932225853977,0.0402452773752902,0.187845061041049,0.135144170163851,0.21896821316946,0.156476671408874,0.640089410545476,0.107810511284143
